,noted_date,temp,out/in,date,year,month,weekday,weekday_tag
660,07-12-2018 23:07,29,In,2018-07-12,2018,7,3,weekday
662,07-12-2018 23:05,29,In,2018-07-12,2018,7,3,weekday
664,07-12-2018 23:04,36,Out,2018-07-12,2018,7,3,weekday
666,07-12-2018 23:03,29,In,2018-07-12,2018,7,3,weekday
668,07-12-2018 22:59,29,In,2018-07-12,2018,7,3,weekday
670,07-12-2018 22:57,29,In,2018-07-12,2018,7,3,weekday
672,07-12-2018 22:55,29,In,2018-07-12,2018,7,3,weekday
674,07-12-2018 22:52,36,Out,2018-07-12,2018,7,3,weekday
676,07-12-2018 22:51,29,In,2018-07-12,2018,7,3,weekday
678,07-12-2018 22:50,37,Out,2018-07-12,2018,7,3,weekday
680,07-12-2018 22:47,29,In,2018-07-12,2018,7,3,weekday
682,07-12-2018 22:45,29,In,2018-07-12,2018,7,3,weekday
683,07-12-2018 22:44,29,In,2018-07-12,2018,7,3,weekday
684,07-12-2018 22:43,29,In,2018-07-12,2018,7,3,weekday
685,07-12-2018 22:42,29,In,2018-07-12,2018,7,3,weekday
686,07-12-2018 22:39,29,In,2018-07-12,2018,7,3,weekday
687,07-12-2018 22:38,29,In,2018-07-12,2018,7,3,weekday
688,07-12-2018 22:37,29,In,2018-07-12,2018,7,3,weekday
689,07-12-2018 22:36,29,In,2018-07-12,2018,7,3,weekday
690,07-12-2018 22:35,29,In,2018-07-12,2018,7,3,weekday
691,07-12-2018 22:34,29,In,2018-07-12,2018,7,3,weekday
692,07-12-2018 22:32,36,Out,2018-07-12,2018,7,3,weekday
694,07-12-2018 22:30,37,Out,2018-07-12,2018,7,3,weekday
696,07-12-2018 22:28,36,Out,2018-07-12,2018,7,3,weekday
698,07-12-2018 22:25,29,In,2018-07-12,2018,7,3,weekday
699,07-12-2018 22:24,29,In,2018-07-12,2018,7,3,weekday
700,07-12-2018 22:24,36,Out,2018-07-12,2018,7,3,weekday
702,07-12-2018 22:23,29,In,2018-07-12,2018,7,3,weekday
703,07-12-2018 22:22,29,In,2018-07-12,2018,7,3,weekday
704,07-12-2018 22:22,36,Out,2018-07-12,2018,7,3,weekday
706,07-12-2018 22:20,36,Out,2018-07-12,2018,7,3,weekday
708,07-12-2018 22:18,36,Out,2018-07-12,2018,7,3,weekday
710,07-12-2018 22:14,29,In,2018-07-12,2018,7,3,weekday
712,07-12-2018 22:14,36,Out,2018-07-12,2018,7,3,weekday
714,07-12-2018 22:12,36,Out,2018-07-12,2018,7,3,weekday
716,07-12-2018 22:08,29,In,2018-07-12,2018,7,3,weekday
718,07-12-2018 22:04,29,In,2018-07-12,2018,7,3,weekday
720,07-12-2018 22:04,37,Out,2018-07-12,2018,7,3,weekday
722,07-12-2018 22:02,36,Out,2018-07-12,2018,7,3,weekday
724,07-12-2018 22:00,29,In,2018-07-12,2018,7,3,weekday
726,07-12-2018 22:00,36,Out,2018-07-12,2018,7,3,weekday
728,07-12-2018 21:58,29,In,2018-07-12,2018,7,3,weekday
730,07-12-2018 21:56,29,In,2018-07-12,2018,7,3,weekday
732,07-12-2018 21:52,29,In,2018-07-12,2018,7,3,weekday
734,07-12-2018 21:46,29,In,2018-07-12,2018,7,3,weekday
736,07-12-2018 21:44,29,In,2018-07-12,2018,7,3,weekday
738,07-12-2018 21:42,29,In,2018-07-12,2018,7,3,weekday
740,07-12-2018 21:38,29,In,2018-07-12,2018,7,3,weekday
742,07-12-2018 21:36,30,In,2018-07-12,2018,7,3,weekday
744,07-12-2018 21:34,29,In,2018-07-12,2018,7,3,weekday
746,07-12-2018 21:34,30,In,2018-07-12,2018,7,3,weekday
748,07-12-2018 21:32,29,In,2018-07-12,2018,7,3,weekday
750,07-12-2018 21:30,29,In,2018-07-12,2018,7,3,weekday
752,07-12-2018 21:28,29,In,2018-07-12,2018,7,3,weekday
754,07-12-2018 21:28,30,In,2018-07-12,2018,7,3,weekday
756,07-12-2018 21:26,30,In,2018-07-12,2018,7,3,weekday
758,07-12-2018 21:24,29,In,2018-07-12,2018,7,3,weekday
760,07-12-2018 21:22,30,In,2018-07-12,2018,7,3,weekday
762,07-12-2018 21:22,37,Out,2018-07-12,2018,7,3,weekday
764,07-12-2018 21:20,30,In,2018-07-12,2018,7,3,weekday
766,07-12-2018 21:18,37,Out,2018-07-12,2018,7,3,weekday
768,07-12-2018 21:16,29,In,2018-07-12,2018,7,3,weekday
770,07-12-2018 21:14,29,In,2018-07-12,2018,7,3,weekday
772,07-12-2018 21:14,37,Out,2018-07-12,2018,7,3,weekday
774,07-12-2018 21:12,29,In,2018-07-12,2018,7,3,weekday
776,07-12-2018 21:10,29,In,2018-07-12,2018,7,3,weekday
778,07-12-2018 21:10,37,Out,2018-07-12,2018,7,3,weekday
780,07-12-2018 21:08,29,In,2018-07-12,2018,7,3,weekday
782,07-12-2018 21:06,29,In,2018-07-12,2018,7,3,weekday
784,07-12-2018 21:02,29,In,2018-07-12,2018,7,3,weekday
786,07-12-2018 21:02,37,Out,2018-07-12,2018,7,3,weekday
788,07-12-2018 20:58,29,In,2018-07-12,2018,7,3,weekday
790,07-12-2018 20:58,37,Out,2018-07-12,2018,7,3,weekday
792,07-12-2018 20:56,29,In,2018-07-12,2018,7,3,weekday
794,07-12-2018 20:56,30,In,2018-07-12,2018,7,3,weekday
796,07-12-2018 20:56,37,Out,2018-07-12,2018,7,3,weekday
798,07-12-2018 20:54,29,In,2018-07-12,2018,7,3,weekday
800,07-12-2018 20:52,29,In,2018-07-12,2018,7,3,weekday
802,07-12-2018 20:52,37,Out,2018-07-12,2018,7,3,weekday
804,07-12-2018 20:48,29,In,2018-07-12,2018,7,3,weekday
806,07-12-2018 20:48,37,Out,2018-07-12,2018,7,3,weekday
808,07-12-2018 20:44,29,In,2018-07-12,2018,7,3,weekday
810,07-12-2018 20:44,30,In,2018-07-12,2018,7,3,weekday
812,07-12-2018 20:42,29,In,2018-07-12,2018,7,3,weekday
814,07-12-2018 20:40,29,In,2018-07-12,2018,7,3,weekday
816,07-12-2018 20:34,29,In,2018-07-12,2018,7,3,weekday
818,07-12-2018 20:32,29,In,2018-07-12,2018,7,3,weekday
820,07-12-2018 20:30,37,Out,2018-07-12,2018,7,3,weekday
822,07-12-2018 20:28,29,In,2018-07-12,2018,7,3,weekday
824,07-12-2018 20:28,30,In,2018-07-12,2018,7,3,weekday
826,07-12-2018 20:26,29,In,2018-07-12,2018,7,3,weekday
828,07-12-2018 20:26,38,Out,2018-07-12,2018,7,3,weekday
830,07-12-2018 20:26,30,In,2018-07-12,2018,7,3,weekday
832,07-12-2018 20:24,29,In,2018-07-12,2018,7,3,weekday
834,07-12-2018 20:22,30,In,2018-07-12,2018,7,3,weekday
836,07-12-2018 20:20,30,In,2018-07-12,2018,7,3,weekday
838,07-12-2018 20:18,29,In,2018-07-12,2018,7,3,weekday
840,07-12-2018 20:18,37,Out,2018-07-12,2018,7,3,weekday
842,07-12-2018 20:18,30,In,2018-07-12,2018,7,3,weekday
844,07-12-2018 20:16,29,In,2018-07-12,2018,7,3,weekday
846,07-12-2018 20:16,37,Out,2018-07-12,2018,7,3,weekday
848,07-12-2018 20:16,30,In,2018-07-12,2018,7,3,weekday
850,07-12-2018 20:14,29,In,2018-07-12,2018,7,3,weekday
852,07-12-2018 20:14,36,Out,2018-07-12,2018,7,3,weekday
854,07-12-2018 20:12,37,Out,2018-07-12,2018,7,3,weekday
856,07-12-2018 20:10,29,In,2018-07-12,2018,7,3,weekday
858,07-12-2018 20:10,38,Out,2018-07-12,2018,7,3,weekday
860,07-12-2018 20:08,37,Out,2018-07-12,2018,7,3,weekday
862,07-12-2018 20:04,29,In,2018-07-12,2018,7,3,weekday
864,07-12-2018 20:04,37,Out,2018-07-12,2018,7,3,weekday
866,07-12-2018 20:02,29,In,2018-07-12,2018,7,3,weekday
868,07-12-2018 20:02,37,Out,2018-07-12,2018,7,3,weekday
870,07-12-2018 20:00,29,In,2018-07-12,2018,7,3,weekday
872,07-12-2018 20:00,36,Out,2018-07-12,2018,7,3,weekday
874,07-12-2018 19:56,29,In,2018-07-12,2018,7,3,weekday
876,07-12-2018 19:54,29,In,2018-07-12,2018,7,3,weekday
878,07-12-2018 19:54,36,Out,2018-07-12,2018,7,3,weekday
880,07-12-2018 19:52,29,In,2018-07-12,2018,7,3,weekday
882,07-12-2018 19:50,29,In,2018-07-12,2018,7,3,weekday
884,07-12-2018 19:50,36,Out,2018-07-12,2018,7,3,weekday
886,07-12-2018 19:48,29,In,2018-07-12,2018,7,3,weekday
888,07-12-2018 19:48,36,Out,2018-07-12,2018,7,3,weekday
890,07-12-2018 19:46,29,In,2018-07-12,2018,7,3,weekday
892,07-12-2018 19:44,29,In,2018-07-12,2018,7,3,weekday
894,07-12-2018 19:42,29,In,2018-07-12,2018,7,3,weekday
896,07-12-2018 19:42,37,Out,2018-07-12,2018,7,3,weekday
898,07-12-2018 19:40,37,Out,2018-07-12,2018,7,3,weekday
900,07-12-2018 19:38,37,Out,2018-07-12,2018,7,3,weekday
902,07-12-2018 19:36,29,In,2018-07-12,2018,7,3,weekday
904,07-12-2018 19:36,37,Out,2018-07-12,2018,7,3,weekday
906,07-12-2018 19:32,29,In,2018-07-12,2018,7,3,weekday
908,07-12-2018 19:32,37,Out,2018-07-12,2018,7,3,weekday
910,07-12-2018 19:30,36,Out,2018-07-12,2018,7,3,weekday
912,07-12-2018 19:28,29,In,2018-07-12,2018,7,3,weekday
914,07-12-2018 19:28,37,Out,2018-07-12,2018,7,3,weekday
916,07-12-2018 19:26,29,In,2018-07-12,2018,7,3,weekday
918,07-12-2018 19:26,38,Out,2018-07-12,2018,7,3,weekday
920,07-12-2018 19:24,29,In,2018-07-12,2018,7,3,weekday
921,07-12-2018 19:24,37,Out,2018-07-12,2018,7,3,weekday
924,07-12-2018 19:22,29,In,2018-07-12,2018,7,3,weekday
925,07-12-2018 19:22,37,Out,2018-07-12,2018,7,3,weekday
928,07-12-2018 19:20,38,Out,2018-07-12,2018,7,3,weekday
930,07-12-2018 19:16,29,In,2018-07-12,2018,7,3,weekday
932,07-12-2018 19:14,29,In,2018-07-12,2018,7,3,weekday
934,07-12-2018 19:12,37,Out,2018-07-12,2018,7,3,weekday
936,07-12-2018 19:10,29,In,2018-07-12,2018,7,3,weekday
938,07-12-2018 19:08,37,Out,2018-07-12,2018,7,3,weekday
939,07-12-2018 19:08,29,In,2018-07-12,2018,7,3,weekday
942,07-12-2018 19:06,29,In,2018-07-12,2018,7,3,weekday
944,07-12-2018 19:04,37,Out,2018-07-12,2018,7,3,weekday
945,07-12-2018 19:04,29,In,2018-07-12,2018,7,3,weekday
948,07-12-2018 19:02,37,Out,2018-07-12,2018,7,3,weekday
949,07-12-2018 19:02,29,In,2018-07-12,2018,7,3,weekday
952,07-12-2018 18:58,38,Out,2018-07-12,2018,7,3,weekday
953,07-12-2018 18:58,29,In,2018-07-12,2018,7,3,weekday
956,07-12-2018 18:56,29,In,2018-07-12,2018,7,3,weekday
958,07-12-2018 18:54,37,Out,2018-07-12,2018,7,3,weekday
960,07-12-2018 18:52,38,Out,2018-07-12,2018,7,3,weekday
962,07-12-2018 18:50,37,Out,2018-07-12,2018,7,3,weekday
963,07-12-2018 18:50,29,In,2018-07-12,2018,7,3,weekday
966,07-12-2018 18:46,37,Out,2018-07-12,2018,7,3,weekday
968,07-12-2018 18:46,29,In,2018-07-12,2018,7,3,weekday
970,07-12-2018 18:44,29,In,2018-07-12,2018,7,3,weekday
972,07-12-2018 18:42,29,In,2018-07-12,2018,7,3,weekday
974,07-12-2018 18:40,29,In,2018-07-12,2018,7,3,weekday
976,07-12-2018 18:38,37,Out,2018-07-12,2018,7,3,weekday
978,07-12-2018 18:36,37,Out,2018-07-12,2018,7,3,weekday
980,07-12-2018 18:34,29,In,2018-07-12,2018,7,3,weekday
982,07-12-2018 18:32,37,Out,2018-07-12,2018,7,3,weekday
984,07-12-2018 18:30,29,In,2018-07-12,2018,7,3,weekday
986,07-12-2018 18:28,37,Out,2018-07-12,2018,7,3,weekday
988,07-12-2018 18:26,37,Out,2018-07-12,2018,7,3,weekday
990,07-12-2018 18:26,29,In,2018-07-12,2018,7,3,weekday
992,07-12-2018 18:24,38,Out,2018-07-12,2018,7,3,weekday
994,07-12-2018 18:22,37,Out,2018-07-12,2018,7,3,weekday
996,07-12-2018 18:22,29,In,2018-07-12,2018,7,3,weekday
998,07-12-2018 18:20,37,Out,2018-07-12,2018,7,3,weekday
1000,07-12-2018 18:20,29,In,2018-07-12,2018,7,3,weekday
1002,07-12-2018 18:18,38,Out,2018-07-12,2018,7,3,weekday
1004,07-12-2018 18:18,29,In,2018-07-12,2018,7,3,weekday
1006,07-12-2018 18:16,29,In,2018-07-12,2018,7,3,weekday
1008,07-12-2018 18:14,29,In,2018-07-12,2018,7,3,weekday
1010,07-12-2018 18:08,37,Out,2018-07-12,2018,7,3,weekday
1012,07-12-2018 18:08,29,In,2018-07-12,2018,7,3,weekday
1014,07-12-2018 18:06,29,In,2018-07-12,2018,7,3,weekday
1016,07-12-2018 18:04,37,Out,2018-07-12,2018,7,3,weekday
1018,07-12-2018 18:04,29,In,2018-07-12,2018,7,3,weekday
1020,07-12-2018 18:02,37,Out,2018-07-12,2018,7,3,weekday
1022,07-12-2018 18:02,29,In,2018-07-12,2018,7,3,weekday
1024,07-12-2018 18:00,37,Out,2018-07-12,2018,7,3,weekday
1026,07-12-2018 17:58,37,Out,2018-07-12,2018,7,3,weekday
1028,07-12-2018 17:56,37,Out,2018-07-12,2018,7,3,weekday
1030,07-12-2018 17:56,29,In,2018-07-12,2018,7,3,weekday
1032,07-12-2018 17:54,36,Out,2018-07-12,2018,7,3,weekday
1034,07-12-2018 17:54,29,In,2018-07-12,2018,7,3,weekday
1036,07-12-2018 17:52,29,In,2018-07-12,2018,7,3,weekday
1038,07-12-2018 17:50,29,In,2018-07-12,2018,7,3,weekday
1040,07-12-2018 17:48,29,In,2018-07-12,2018,7,3,weekday
1042,07-12-2018 17:46,29,In,2018-07-12,2018,7,3,weekday
1044,07-12-2018 17:44,29,In,2018-07-12,2018,7,3,weekday
1046,07-12-2018 17:42,37,Out,2018-07-12,2018,7,3,weekday
1048,07-12-2018 17:42,29,In,2018-07-12,2018,7,3,weekday
1050,07-12-2018 17:40,29,In,2018-07-12,2018,7,3,weekday
1052,07-12-2018 17:36,37,Out,2018-07-12,2018,7,3,weekday
1054,07-12-2018 17:32,37,Out,2018-07-12,2018,7,3,weekday
1056,07-12-2018 17:32,29,In,2018-07-12,2018,7,3,weekday
1058,07-12-2018 17:30,29,In,2018-07-12,2018,7,3,weekday
1060,07-12-2018 17:28,29,In,2018-07-12,2018,7,3,weekday
1062,07-12-2018 17:26,37,Out,2018-07-12,2018,7,3,weekday
1064,07-12-2018 17:26,29,In,2018-07-12,2018,7,3,weekday
1066,07-12-2018 17:20,29,In,2018-07-12,2018,7,3,weekday
1068,07-12-2018 17:18,29,In,2018-07-12,2018,7,3,weekday
1070,07-12-2018 17:16,29,In,2018-07-12,2018,7,3,weekday
1072,07-12-2018 17:14,29,In,2018-07-12,2018,7,3,weekday
1074,07-12-2018 17:12,37,Out,2018-07-12,2018,7,3,weekday
1076,07-12-2018 17:10,36,Out,2018-07-12,2018,7,3,weekday
1078,07-12-2018 17:06,37,Out,2018-07-12,2018,7,3,weekday
1080,07-12-2018 17:06,29,In,2018-07-12,2018,7,3,weekday
1082,07-12-2018 17:04,29,In,2018-07-12,2018,7,3,weekday
1084,07-12-2018 17:02,37,Out,2018-07-12,2018,7,3,weekday
1086,07-12-2018 17:00,37,Out,2018-07-12,2018,7,3,weekday
1088,07-12-2018 16:58,29,In,2018-07-12,2018,7,3,weekday
1090,07-12-2018 16:56,29,In,2018-07-12,2018,7,3,weekday
1092,07-12-2018 16:54,29,In,2018-07-12,2018,7,3,weekday
1094,07-12-2018 16:48,37,Out,2018-07-12,2018,7,3,weekday
1096,07-12-2018 16:48,30,In,2018-07-12,2018,7,3,weekday
1098,07-12-2018 16:46,38,Out,2018-07-12,2018,7,3,weekday
1100,07-12-2018 16:46,29,In,2018-07-12,2018,7,3,weekday
1102,07-12-2018 16:46,31,In,2018-07-12,2018,7,3,weekday
1104,07-12-2018 16:44,37,Out,2018-07-12,2018,7,3,weekday
1106,07-12-2018 16:44,29,In,2018-07-12,2018,7,3,weekday
1108,07-12-2018 16:42,29,In,2018-07-12,2018,7,3,weekday
1110,07-12-2018 16:40,38,Out,2018-07-12,2018,7,3,weekday
1112,07-12-2018 16:40,29,In,2018-07-12,2018,7,3,weekday
1114,07-12-2018 16:38,29,In,2018-07-12,2018,7,3,weekday
1116,07-12-2018 16:36,37,Out,2018-07-12,2018,7,3,weekday
1118,07-12-2018 16:36,29,In,2018-07-12,2018,7,3,weekday
1120,07-12-2018 16:34,38,Out,2018-07-12,2018,7,3,weekday
1122,07-12-2018 16:32,29,In,2018-07-12,2018,7,3,weekday
1124,07-12-2018 16:30,29,In,2018-07-12,2018,7,3,weekday
1126,07-12-2018 16:28,29,In,2018-07-12,2018,7,3,weekday
1128,07-12-2018 16:26,29,In,2018-07-12,2018,7,3,weekday
1130,07-12-2018 16:24,37,Out,2018-07-12,2018,7,3,weekday
1132,07-12-2018 16:24,29,In,2018-07-12,2018,7,3,weekday
1134,07-12-2018 16:22,37,Out,2018-07-12,2018,7,3,weekday
1136,07-12-2018 16:22,29,In,2018-07-12,2018,7,3,weekday
1138,07-12-2018 16:20,37,Out,2018-07-12,2018,7,3,weekday
1140,07-12-2018 16:20,29,In,2018-07-12,2018,7,3,weekday
1142,07-12-2018 16:18,29,In,2018-07-12,2018,7,3,weekday
1144,07-12-2018 16:16,37,Out,2018-07-12,2018,7,3,weekday
1146,07-12-2018 16:16,29,In,2018-07-12,2018,7,3,weekday
1148,07-12-2018 16:14,37,Out,2018-07-12,2018,7,3,weekday
1150,07-12-2018 16:14,29,In,2018-07-12,2018,7,3,weekday
1152,07-12-2018 16:12,29,In,2018-07-12,2018,7,3,weekday
1154,07-12-2018 16:10,37,Out,2018-07-12,2018,7,3,weekday
1156,07-12-2018 16:10,29,In,2018-07-12,2018,7,3,weekday
1158,07-12-2018 16:08,37,Out,2018-07-12,2018,7,3,weekday
1160,07-12-2018 16:08,29,In,2018-07-12,2018,7,3,weekday
1162,07-12-2018 16:06,29,In,2018-07-12,2018,7,3,weekday
1164,07-12-2018 16:04,29,In,2018-07-12,2018,7,3,weekday
1166,07-12-2018 16:02,38,Out,2018-07-12,2018,7,3,weekday
1168,07-12-2018 16:00,38,Out,2018-07-12,2018,7,3,weekday
1170,07-12-2018 16:00,29,In,2018-07-12,2018,7,3,weekday
1172,07-12-2018 15:58,37,Out,2018-07-12,2018,7,3,weekday
1174,07-12-2018 15:56,37,Out,2018-07-12,2018,7,3,weekday
1176,07-12-2018 15:52,37,Out,2018-07-12,2018,7,3,weekday
1178,07-12-2018 15:52,29,In,2018-07-12,2018,7,3,weekday
1180,07-12-2018 15:50,29,In,2018-07-12,2018,7,3,weekday
1182,07-12-2018 15:46,37,Out,2018-07-12,2018,7,3,weekday
1184,07-12-2018 15:42,37,Out,2018-07-12,2018,7,3,weekday
1186,07-12-2018 15:40,29,In,2018-07-12,2018,7,3,weekday
1188,07-12-2018 15:36,29,In,2018-07-12,2018,7,3,weekday
1190,07-12-2018 15:34,29,In,2018-07-12,2018,7,3,weekday
1192,07-12-2018 15:32,29,In,2018-07-12,2018,7,3,weekday
1194,07-12-2018 15:30,37,Out,2018-07-12,2018,7,3,weekday
1196,07-12-2018 15:30,29,In,2018-07-12,2018,7,3,weekday
1198,07-12-2018 15:28,37,Out,2018-07-12,2018,7,3,weekday
1200,07-12-2018 15:28,29,In,2018-07-12,2018,7,3,weekday
1202,07-12-2018 15:26,37,Out,2018-07-12,2018,7,3,weekday
1204,07-12-2018 15:24,37,Out,2018-07-12,2018,7,3,weekday
1206,07-12-2018 15:22,36,Out,2018-07-12,2018,7,3,weekday
1208,07-12-2018 15:22,29,In,2018-07-12,2018,7,3,weekday
1210,07-12-2018 15:20,37,Out,2018-07-12,2018,7,3,weekday
1212,07-12-2018 15:16,36,Out,2018-07-12,2018,7,3,weekday
1214,07-12-2018 15:14,37,Out,2018-07-12,2018,7,3,weekday
1216,07-12-2018 15:12,37,Out,2018-07-12,2018,7,3,weekday
1218,07-12-2018 15:12,29,In,2018-07-12,2018,7,3,weekday
1220,07-12-2018 15:10,37,Out,2018-07-12,2018,7,3,weekday
1222,07-12-2018 15:10,29,In,2018-07-12,2018,7,3,weekday
1224,07-12-2018 15:08,36,Out,2018-07-12,2018,7,3,weekday
1226,07-12-2018 15:08,29,In,2018-07-12,2018,7,3,weekday
1228,07-12-2018 15:06,29,In,2018-07-12,2018,7,3,weekday
1230,07-12-2018 15:04,29,In,2018-07-12,2018,7,3,weekday
1232,07-12-2018 15:00,29,In,2018-07-12,2018,7,3,weekday
1234,07-12-2018 14:58,37,Out,2018-07-12,2018,7,3,weekday
1236,07-12-2018 14:58,29,In,2018-07-12,2018,7,3,weekday
1238,07-12-2018 14:56,36,Out,2018-07-12,2018,7,3,weekday
1240,07-12-2018 14:54,36,Out,2018-07-12,2018,7,3,weekday
1242,07-12-2018 14:52,36,Out,2018-07-12,2018,7,3,weekday
1244,07-12-2018 14:52,29,In,2018-07-12,2018,7,3,weekday
1246,07-12-2018 14:50,36,Out,2018-07-12,2018,7,3,weekday
1248,07-12-2018 14:50,29,In,2018-07-12,2018,7,3,weekday
1250,07-12-2018 14:48,29,In,2018-07-12,2018,7,3,weekday
1252,07-12-2018 14:46,29,In,2018-07-12,2018,7,3,weekday
1254,07-12-2018 14:44,36,Out,2018-07-12,2018,7,3,weekday
1256,07-12-2018 14:44,29,In,2018-07-12,2018,7,3,weekday
1258,07-12-2018 14:42,36,Out,2018-07-12,2018,7,3,weekday
1260,07-12-2018 14:42,29,In,2018-07-12,2018,7,3,weekday
1262,07-12-2018 14:36,35,Out,2018-07-12,2018,7,3,weekday
1264,07-12-2018 14:34,34,Out,2018-07-12,2018,7,3,weekday
1266,07-12-2018 14:34,29,In,2018-07-12,2018,7,3,weekday
1268,07-12-2018 14:32,34,Out,2018-07-12,2018,7,3,weekday
1270,07-12-2018 14:32,29,In,2018-07-12,2018,7,3,weekday
1272,07-12-2018 14:30,33,Out,2018-07-12,2018,7,3,weekday
1274,07-12-2018 14:30,29,In,2018-07-12,2018,7,3,weekday
1276,07-12-2018 14:28,32,Out,2018-07-12,2018,7,3,weekday
1278,07-12-2018 14:28,29,In,2018-07-12,2018,7,3,weekday
1280,07-12-2018 14:26,31,Out,2018-07-12,2018,7,3,weekday
1282,07-12-2018 14:26,29,In,2018-07-12,2018,7,3,weekday
1284,07-12-2018 14:24,30,Out,2018-07-12,2018,7,3,weekday
1286,07-12-2018 14:24,29,In,2018-07-12,2018,7,3,weekday
1288,07-12-2018 14:22,30,Out,2018-07-12,2018,7,3,weekday
1290,07-12-2018 14:20,29,Out,2018-07-12,2018,7,3,weekday
1292,07-12-2018 14:18,28,Out,2018-07-12,2018,7,3,weekday
1294,07-12-2018 14:18,29,In,2018-07-12,2018,7,3,weekday
1296,07-12-2018 14:16,27,Out,2018-07-12,2018,7,3,weekday
1298,07-12-2018 14:16,29,In,2018-07-12,2018,7,3,weekday
1300,07-12-2018 14:14,26,Out,2018-07-12,2018,7,3,weekday
1302,07-12-2018 14:14,29,In,2018-07-12,2018,7,3,weekday
1304,07-12-2018 14:12,29,In,2018-07-12,2018,7,3,weekday
1306,07-12-2018 14:11,25,Out,2018-07-12,2018,7,3,weekday
1308,07-12-2018 14:08,29,In,2018-07-12,2018,7,3,weekday
1310,07-12-2018 14:06,29,In,2018-07-12,2018,7,3,weekday
1312,07-12-2018 14:00,29,In,2018-07-12,2018,7,3,weekday
1314,07-12-2018 13:58,29,In,2018-07-12,2018,7,3,weekday
1316,07-12-2018 13:54,29,In,2018-07-12,2018,7,3,weekday
1318,07-12-2018 13:52,29,In,2018-07-12,2018,7,3,weekday
1320,07-12-2018 13:45,29,In,2018-07-12,2018,7,3,weekday
1322,07-12-2018 13:45,30,In,2018-07-12,2018,7,3,weekday
1324,07-12-2018 13:43,29,In,2018-07-12,2018,7,3,weekday
1326,07-12-2018 13:35,29,In,2018-07-12,2018,7,3,weekday
1328,07-12-2018 13:33,29,In,2018-07-12,2018,7,3,weekday
1330,07-12-2018 13:31,29,In,2018-07-12,2018,7,3,weekday
1332,07-12-2018 13:29,29,In,2018-07-12,2018,7,3,weekday
1334,07-12-2018 13:27,29,In,2018-07-12,2018,7,3,weekday
1336,07-12-2018 13:25,29,In,2018-07-12,2018,7,3,weekday
1338,07-12-2018 13:23,29,In,2018-07-12,2018,7,3,weekday
1340,07-12-2018 13:21,29,In,2018-07-12,2018,7,3,weekday
1342,07-12-2018 13:19,29,In,2018-07-12,2018,7,3,weekday
1344,07-12-2018 13:13,30,In,2018-07-12,2018,7,3,weekday
1346,07-12-2018 13:11,30,In,2018-07-12,2018,7,3,weekday
1347,07-12-2018 13:11,29,In,2018-07-12,2018,7,3,weekday
1350,07-12-2018 13:09,29,In,2018-07-12,2018,7,3,weekday
1352,07-12-2018 13:09,30,In,2018-07-12,2018,7,3,weekday
1354,07-12-2018 13:07,29,In,2018-07-12,2018,7,3,weekday
1356,07-12-2018 13:07,30,In,2018-07-12,2018,7,3,weekday
1358,07-12-2018 13:05,29,In,2018-07-12,2018,7,3,weekday
1360,07-12-2018 13:03,29,In,2018-07-12,2018,7,3,weekday
1362,07-12-2018 13:01,29,In,2018-07-12,2018,7,3,weekday
1364,07-12-2018 12:59,29,In,2018-07-12,2018,7,3,weekday
1365,07-12-2018 12:59,30,In,2018-07-12,2018,7,3,weekday
1368,07-12-2018 12:56,29,In,2018-07-12,2018,7,3,weekday
1369,07-12-2018 12:56,30,In,2018-07-12,2018,7,3,weekday
1372,07-12-2018 12:54,29,In,2018-07-12,2018,7,3,weekday
1373,07-12-2018 12:54,30,In,2018-07-12,2018,7,3,weekday
1376,07-12-2018 12:52,29,In,2018-07-12,2018,7,3,weekday
1378,07-12-2018 12:50,29,In,2018-07-12,2018,7,3,weekday
1380,07-12-2018 12:50,30,In,2018-07-12,2018,7,3,weekday
1382,07-12-2018 12:45,29,In,2018-07-12,2018,7,3,weekday
1384,07-12-2018 12:43,29,In,2018-07-12,2018,7,3,weekday
1386,07-12-2018 12:37,29,In,2018-07-12,2018,7,3,weekday
1388,07-12-2018 12:35,29,In,2018-07-12,2018,7,3,weekday
1390,07-12-2018 12:33,29,In,2018-07-12,2018,7,3,weekday
1392,07-12-2018 12:31,29,In,2018-07-12,2018,7,3,weekday
1394,07-12-2018 12:27,29,In,2018-07-12,2018,7,3,weekday
1396,07-12-2018 12:25,29,In,2018-07-12,2018,7,3,weekday
1398,07-12-2018 12:23,29,In,2018-07-12,2018,7,3,weekday
1400,07-12-2018 12:15,29,In,2018-07-12,2018,7,3,weekday
1402,07-12-2018 12:13,29,In,2018-07-12,2018,7,3,weekday
1404,07-12-2018 12:11,29,In,2018-07-12,2018,7,3,weekday
1406,07-12-2018 12:11,30,In,2018-07-12,2018,7,3,weekday
1408,07-12-2018 12:09,29,In,2018-07-12,2018,7,3,weekday
1410,07-12-2018 12:05,29,In,2018-07-12,2018,7,3,weekday
1412,07-12-2018 12:01,29,In,2018-07-12,2018,7,3,weekday
1414,07-12-2018 11:57,29,In,2018-07-12,2018,7,3,weekday
1416,07-12-2018 11:53,29,In,2018-07-12,2018,7,3,weekday
1418,07-12-2018 11:51,29,In,2018-07-12,2018,7,3,weekday
1420,07-12-2018 11:51,30,In,2018-07-12,2018,7,3,weekday
1422,07-12-2018 11:49,31,In,2018-07-12,2018,7,3,weekday
